id,date,region,category,value
2656,2020-03-15,Quebec,Residential,4.6
2658,2020-03-17,Quebec,Residential,15.78
2660,2020-03-19,Quebec,Residential,18.17
2662,2020-03-21,Quebec,Residential,14.84
2664,2020-03-23,Quebec,Residential,19.21
2666,2020-03-25,Quebec,Residential,26.41
2668,2020-03-27,Quebec,Residential,28.32
2670,2020-03-29,Quebec,Residential,15.01
2672,2020-02-17,Saskatchewan,Retail & recreation,-11.38
2674,2020-02-19,Saskatchewan,Retail & recreation,-1.23
2676,2020-02-21,Saskatchewan,Retail & recreation,1.79
2678,2020-02-23,Saskatchewan,Retail & recreation,5.82
2680,2020-02-25,Saskatchewan,Retail & recreation,1.02
2682,2020-02-27,Saskatchewan,Retail & recreation,10.48
2684,2020-02-29,Saskatchewan,Retail & recreation,11.11
2686,2020-03-02,Saskatchewan,Retail & recreation,4.43
2688,2020-03-04,Saskatchewan,Retail & recreation,3.72
2690,2020-03-06,Saskatchewan,Retail & recreation,7.14
2692,2020-03-08,Saskatchewan,Retail & recreation,0.18
2694,2020-03-10,Saskatchewan,Retail & recreation,5.82
2696,2020-03-12,Saskatchewan,Retail & recreation,9.63
2698,2020-03-14,Saskatchewan,Retail & recreation,-6.56
2700,2020-03-16,Saskatchewan,Retail & recreation,-5.04
2702,2020-03-18,Saskatchewan,Retail & recreation,-24.23
2704,2020-03-20,Saskatchewan,Retail & recreation,-36.78
2706,2020-03-22,Saskatchewan,Retail & recreation,-52.75
2708,2020-03-24,Saskatchewan,Retail & recreation,-53.9
2710,2020-03-26,Saskatchewan,Retail & recreation,-50.1
2712,2020-03-28,Saskatchewan,Retail & recreation,-53.98
2714,2020-02-16,Saskatchewan,Grocery & pharmacy,-1.72
2716,2020-02-18,Saskatchewan,Grocery & pharmacy,-0.52
2718,2020-02-20,Saskatchewan,Grocery & pharmacy,14.36
2720,2020-02-22,Saskatchewan,Grocery & pharmacy,2.83
2722,2020-02-24,Saskatchewan,Grocery & pharmacy,1.12
2724,2020-02-26,Saskatchewan,Grocery & pharmacy,5.26
2726,2020-02-28,Saskatchewan,Grocery & pharmacy,8.48
2728,2020-03-01,Saskatchewan,Grocery & pharmacy,3.78
2730,2020-03-03,Saskatchewan,Grocery & pharmacy,5.15
2732,2020-03-05,Saskatchewan,Grocery & pharmacy,8.64
2734,2020-03-07,Saskatchewan,Grocery & pharmacy,3.93
2736,2020-03-09,Saskatchewan,Grocery & pharmacy,5.45
2738,2020-03-11,Saskatchewan,Grocery & pharmacy,10.52
2740,2020-03-13,Saskatchewan,Grocery & pharmacy,31.81
2742,2020-03-15,Saskatchewan,Grocery & pharmacy,7.89
2744,2020-03-17,Saskatchewan,Grocery & pharmacy,19.82
2746,2020-03-19,Saskatchewan,Grocery & pharmacy,12.86
2748,2020-03-21,Saskatchewan,Grocery & pharmacy,-9.42
2750,2020-03-23,Saskatchewan,Grocery & pharmacy,-12.72
2752,2020-03-25,Saskatchewan,Grocery & pharmacy,-17.49
2754,2020-03-27,Saskatchewan,Grocery & pharmacy,-13.04
2756,2020-03-29,Saskatchewan,Grocery & pharmacy,-24.45
2758,2020-02-17,Saskatchewan,Parks,8.98
2760,2020-02-19,Saskatchewan,Parks,-5.74
2762,2020-02-21,Saskatchewan,Parks,7.16
2764,2020-02-23,Saskatchewan,Parks,38.57
2766,2020-02-25,Saskatchewan,Parks,11.53
2768,2020-02-27,Saskatchewan,Parks,21.98
2770,2020-02-29,Saskatchewan,Parks,12.75
2772,2020-03-02,Saskatchewan,Parks,-0.01
2774,2020-03-04,Saskatchewan,Parks,5.72
2776,2020-03-06,Saskatchewan,Parks,9.15
2778,2020-03-08,Saskatchewan,Parks,-4.77
2780,2020-03-10,Saskatchewan,Parks,18.12
2782,2020-03-12,Saskatchewan,Parks,1.04
2784,2020-03-14,Saskatchewan,Parks,-33.46
2786,2020-03-16,Saskatchewan,Parks,-10.12
2788,2020-03-18,Saskatchewan,Parks,1.03
2790,2020-03-20,Saskatchewan,Parks,-7.98
2792,2020-03-22,Saskatchewan,Parks,38.57
2794,2020-03-24,Saskatchewan,Parks,-14.85
2796,2020-03-26,Saskatchewan,Parks,13.08
2798,2020-03-28,Saskatchewan,Parks,10.68
2800,2020-02-16,Saskatchewan,Transit stations,0.0
2802,2020-02-18,Saskatchewan,Transit stations,-3.57
2804,2020-02-20,Saskatchewan,Transit stations,-2.14
2806,2020-02-22,Saskatchewan,Transit stations,-3.32
2808,2020-02-24,Saskatchewan,Transit stations,-1.89
2810,2020-02-26,Saskatchewan,Transit stations,-0.55
2812,2020-02-28,Saskatchewan,Transit stations,3.77
2814,2020-03-01,Saskatchewan,Transit stations,-0.41
2816,2020-03-03,Saskatchewan,Transit stations,2.47
2818,2020-03-05,Saskatchewan,Transit stations,1.87
2820,2020-03-07,Saskatchewan,Transit stations,-6.64
2822,2020-03-09,Saskatchewan,Transit stations,-3.78
2824,2020-03-11,Saskatchewan,Transit stations,0.26
2826,2020-03-13,Saskatchewan,Transit stations,-7.28
2828,2020-03-15,Saskatchewan,Transit stations,-17.08
2830,2020-03-17,Saskatchewan,Transit stations,-24.46
2832,2020-03-19,Saskatchewan,Transit stations,-36.9
2834,2020-03-21,Saskatchewan,Transit stations,-36.9
2836,2020-03-23,Saskatchewan,Transit stations,-49.87
2838,2020-03-25,Saskatchewan,Transit stations,-52.59
2840,2020-03-27,Saskatchewan,Transit stations,-51.21
2837,2020-03-24,Saskatchewan,Transit stations,-50.27
2839,2020-03-26,Saskatchewan,Transit stations,-53.74
2841,2020-03-28,Saskatchewan,Transit stations,-49.44
2843,2020-02-16,Saskatchewan,Workplace,-3.13
2845,2020-02-18,Saskatchewan,Workplace,-17.63
2847,2020-02-20,Saskatchewan,Workplace,-15.36
2849,2020-02-22,Saskatchewan,Workplace,2.41
2851,2020-02-24,Saskatchewan,Workplace,1.19
2853,2020-02-26,Saskatchewan,Workplace,3.31
2855,2020-02-28,Saskatchewan,Workplace,3.43
2857,2020-03-01,Saskatchewan,Workplace,2.14
2859,2020-03-03,Saskatchewan,Workplace,3.28
2861,2020-03-05,Saskatchewan,Workplace,2.83
2863,2020-03-07,Saskatchewan,Workplace,2.26
2865,2020-03-09,Saskatchewan,Workplace,-0.87
2867,2020-03-11,Saskatchewan,Workplace,3.41
2869,2020-03-13,Saskatchewan,Workplace,-0.56
2871,2020-03-15,Saskatchewan,Workplace,-3.94
2873,2020-03-17,Saskatchewan,Workplace,-17.56
2875,2020-03-19,Saskatchewan,Workplace,-28.77
2877,2020-03-21,Saskatchewan,Workplace,-26.94
2879,2020-03-23,Saskatchewan,Workplace,-43.85
2881,2020-03-25,Saskatchewan,Workplace,-47.63
2883,2020-03-27,Saskatchewan,Workplace,-48.62
2885,2020-03-29,Saskatchewan,Workplace,-37.18
2887,2020-02-17,Saskatchewan,Residential,13.95
2889,2020-02-19,Saskatchewan,Residential,3.23
2891,2020-02-21,Saskatchewan,Residential,1.39
2893,2020-02-23,Saskatchewan,Residential,-0.98
2895,2020-02-25,Saskatchewan,Residential,0.15
2897,2020-02-27,Saskatchewan,Residential,-0.85
2899,2020-02-29,Saskatchewan,Residential,-0.91
2901,2020-03-02,Saskatchewan,Residential,0.26
2903,2020-03-04,Saskatchewan,Residential,0.0
2905,2020-03-06,Saskatchewan,Residential,-1.58
2907,2020-03-08,Saskatchewan,Residential,0.75
2909,2020-03-10,Saskatchewan,Residential,-0.04
2911,2020-03-12,Saskatchewan,Residential,0.24
2913,2020-03-14,Saskatchewan,Residential,3.8
2915,2020-03-16,Saskatchewan,Residential,4.87
2917,2020-03-18,Saskatchewan,Residential,10.77
2919,2020-03-20,Saskatchewan,Residential,15.2
2921,2020-03-22,Saskatchewan,Residential,10.21
2923,2020-03-24,Saskatchewan,Residential,19.56
2925,2020-03-26,Saskatchewan,Residential,19.95
2927,2020-03-28,Saskatchewan,Residential,13.76
2929,2020-02-16,Yukon,Retail & recreation,12.64
2931,2020-02-18,Yukon,Retail & recreation,5.18
2933,2020-02-20,Yukon,Retail & recreation,17.86
2935,2020-02-22,Yukon,Retail & recreation,26.61
2937,2020-02-24,Yukon,Retail & recreation,1.06
2939,2020-02-26,Yukon,Retail & recreation,11.22
2941,2020-02-28,Yukon,Retail & recreation,16.81
2943,2020-03-01,Yukon,Retail & recreation,21.68
2945,2020-03-03,Yukon,Retail & recreation,9.32
2947,2020-03-05,Yukon,Retail & recreation,5.61
2949,2020-03-07,Yukon,Retail & recreation,4.13
2951,2020-03-09,Yukon,Retail & recreation,9.62
2953,2020-03-11,Yukon,Retail & recreation,12.75
2955,2020-03-13,Yukon,Retail & recreation,15.52
2957,2020-03-15,Yukon,Retail & recreation,9.63
2959,2020-03-17,Yukon,Retail & recreation,-2.59
2961,2020-03-19,Yukon,Retail & recreation,-16.84
2963,2020-03-21,Yukon,Retail & recreation,-28.89
2965,2020-03-23,Yukon,Retail & recreation,-34.23
2967,2020-03-25,Yukon,Retail & recreation,-40.31
2969,2020-03-27,Yukon,Retail & recreation,-39.65
2971,2020-03-29,Yukon,Retail & recreation,-42.77
2973,2020-02-17,Yukon,Grocery & pharmacy,-2.23
2975,2020-02-19,Yukon,Grocery & pharmacy,5.0
2977,2020-02-21,Yukon,Grocery & pharmacy,-0.01
2979,2020-02-23,Yukon,Grocery & pharmacy,5.56
2981,2020-02-25,Yukon,Grocery & pharmacy,11.57
2983,2020-02-27,Yukon,Grocery & pharmacy,3.7
2985,2020-02-29,Yukon,Grocery & pharmacy,10.52
2987,2020-03-02,Yukon,Grocery & pharmacy,17.33
2989,2020-03-04,Yukon,Grocery & pharmacy,3.33
2991,2020-03-06,Yukon,Grocery & pharmacy,12.5
2993,2020-03-08,Yukon,Grocery & pharmacy,9.25
2995,2020-03-10,Yukon,Grocery & pharmacy,24.07
2997,2020-03-12,Yukon,Grocery & pharmacy,20.36
2999,2020-03-14,Yukon,Grocery & pharmacy,17.54
3001,2020-03-16,Yukon,Grocery & pharmacy,36.88
3003,2020-03-18,Yukon,Grocery & pharmacy,8.33
3005,2020-03-20,Yukon,Grocery & pharmacy,-6.25
3007,2020-03-22,Yukon,Grocery & pharmacy,-18.52
3009,2020-03-24,Yukon,Grocery & pharmacy,-11.12
3011,2020-03-26,Yukon,Grocery & pharmacy,-11.12
3013,2020-03-28,Yukon,Grocery & pharmacy,-21.06
3015,2020-02-17,Yukon,Workplace,2.26
3017,2020-02-19,Yukon,Workplace,2.17
3019,2020-02-21,Yukon,Workplace,-38.93
3021,2020-02-25,Yukon,Workplace,-0.73
3023,2020-02-27,Yukon,Workplace,4.34
3025,2020-03-02,Yukon,Workplace,3.78
3027,2020-03-04,Yukon,Workplace,2.89
3029,2020-03-06,Yukon,Workplace,4.57
3031,2020-03-10,Yukon,Workplace,3.61
3033,2020-03-12,Yukon,Workplace,2.89
3035,2020-03-16,Yukon,Workplace,-9.86
3037,2020-03-18,Yukon,Workplace,-25.37
2842,2020-03-29,Saskatchewan,Transit stations,-51.63
2844,2020-02-17,Saskatchewan,Workplace,-67.99
2846,2020-02-19,Saskatchewan,Workplace,-15.22
2848,2020-02-21,Saskatchewan,Workplace,-14.36
2850,2020-02-23,Saskatchewan,Workplace,2.95
2852,2020-02-25,Saskatchewan,Workplace,2.33
2854,2020-02-27,Saskatchewan,Workplace,2.25
2856,2020-02-29,Saskatchewan,Workplace,4.9
2858,2020-03-02,Saskatchewan,Workplace,2.28
2860,2020-03-04,Saskatchewan,Workplace,3.47
2862,2020-03-06,Saskatchewan,Workplace,2.7
2864,2020-03-08,Saskatchewan,Workplace,2.51
2866,2020-03-10,Saskatchewan,Workplace,2.93
2868,2020-03-12,Saskatchewan,Workplace,1.97
2870,2020-03-14,Saskatchewan,Workplace,-0.69
2872,2020-03-16,Saskatchewan,Workplace,-8.3
2874,2020-03-18,Saskatchewan,Workplace,-22.61
2876,2020-03-20,Saskatchewan,Workplace,-36.14
2878,2020-03-22,Saskatchewan,Workplace,-31.27
2880,2020-03-24,Saskatchewan,Workplace,-47.49
2882,2020-03-26,Saskatchewan,Workplace,-48.83
2884,2020-03-28,Saskatchewan,Workplace,-36.45
2886,2020-02-16,Saskatchewan,Residential,-1.12
2888,2020-02-18,Saskatchewan,Residential,3.63
2890,2020-02-20,Saskatchewan,Residential,1.2
2892,2020-02-22,Saskatchewan,Residential,-0.35
2894,2020-02-24,Saskatchewan,Residential,0.14
2896,2020-02-26,Saskatchewan,Residential,-0.4
2898,2020-02-28,Saskatchewan,Residential,-1.93
2900,2020-03-01,Saskatchewan,Residential,0.54
2902,2020-03-03,Saskatchewan,Residential,-0.14
2904,2020-03-05,Saskatchewan,Residential,-0.09
2906,2020-03-07,Saskatchewan,Residential,1.27
2908,2020-03-09,Saskatchewan,Residential,0.55
2910,2020-03-11,Saskatchewan,Residential,-0.36
2912,2020-03-13,Saskatchewan,Residential,1.16
2914,2020-03-15,Saskatchewan,Residential,3.81
2916,2020-03-17,Saskatchewan,Residential,8.46
2918,2020-03-19,Saskatchewan,Residential,13.04
2920,2020-03-21,Saskatchewan,Residential,12.42
2922,2020-03-23,Saskatchewan,Residential,16.27
2924,2020-03-25,Saskatchewan,Residential,19.44
2926,2020-03-27,Saskatchewan,Residential,20.09
2928,2020-03-29,Saskatchewan,Residential,11.36
2930,2020-02-17,Yukon,Retail & recreation,10.16
2932,2020-02-19,Yukon,Retail & recreation,7.14
2934,2020-02-21,Yukon,Retail & recreation,11.64
2936,2020-02-23,Yukon,Retail & recreation,15.66
2938,2020-02-25,Yukon,Retail & recreation,3.11
2940,2020-02-27,Yukon,Retail & recreation,10.71
2942,2020-02-29,Yukon,Retail & recreation,0.45
2944,2020-03-02,Yukon,Retail & recreation,9.62
2946,2020-03-04,Yukon,Retail & recreation,13.27
2948,2020-03-06,Yukon,Retail & recreation,10.35
2950,2020-03-08,Yukon,Retail & recreation,8.43
2952,2020-03-10,Yukon,Retail & recreation,5.7
2954,2020-03-12,Yukon,Retail & recreation,13.27
2956,2020-03-14,Yukon,Retail & recreation,4.59
2958,2020-03-16,Yukon,Retail & recreation,11.22
2960,2020-03-18,Yukon,Retail & recreation,-12.76
2962,2020-03-20,Yukon,Retail & recreation,-18.97
2964,2020-03-22,Yukon,Retail & recreation,-38.55
2966,2020-03-24,Yukon,Retail & recreation,-39.89
2968,2020-03-26,Yukon,Retail & recreation,-38.78
2970,2020-03-28,Yukon,Retail & recreation,-45.42
2972,2020-02-16,Yukon,Grocery & pharmacy,-1.86
2974,2020-02-18,Yukon,Grocery & pharmacy,-0.01
2976,2020-02-20,Yukon,Grocery & pharmacy,24.07
2978,2020-02-22,Yukon,Grocery & pharmacy,10.52
2980,2020-02-24,Yukon,Grocery & pharmacy,7.11
2982,2020-02-26,Yukon,Grocery & pharmacy,3.33
2984,2020-02-28,Yukon,Grocery & pharmacy,10.94
2986,2020-03-01,Yukon,Grocery & pharmacy,14.81
2988,2020-03-03,Yukon,Grocery & pharmacy,9.72
2990,2020-03-05,Yukon,Grocery & pharmacy,-5.56
2992,2020-03-07,Yukon,Grocery & pharmacy,15.78
2994,2020-03-09,Yukon,Grocery & pharmacy,12.0
2996,2020-03-11,Yukon,Grocery & pharmacy,11.66
2998,2020-03-13,Yukon,Grocery & pharmacy,39.06
3000,2020-03-15,Yukon,Grocery & pharmacy,16.67
3002,2020-03-17,Yukon,Grocery & pharmacy,35.65
3004,2020-03-19,Yukon,Grocery & pharmacy,11.11
3006,2020-03-21,Yukon,Grocery & pharmacy,1.75
3008,2020-03-23,Yukon,Grocery & pharmacy,-4.0
3010,2020-03-25,Yukon,Grocery & pharmacy,-21.67
3012,2020-03-27,Yukon,Grocery & pharmacy,-23.44
3014,2020-03-29,Yukon,Grocery & pharmacy,-27.78
3016,2020-02-18,Yukon,Workplace,1.44
3018,2020-02-20,Yukon,Workplace,1.44
3020,2020-02-24,Yukon,Workplace,-0.01
3022,2020-02-26,Yukon,Workplace,2.17
3024,2020-02-28,Yukon,Workplace,-2.29
3026,2020-03-03,Yukon,Workplace,1.44
3028,2020-03-05,Yukon,Workplace,2.17
3030,2020-03-09,Yukon,Workplace,0.75
3032,2020-03-11,Yukon,Workplace,4.34
3034,2020-03-13,Yukon,Workplace,-0.01
3036,2020-03-17,Yukon,Workplace,-18.85
3038,2020-03-19,Yukon,Workplace,-28.27
3040,2020-03-21,Yukon,Workplace,-11.12
3042,2020-03-24,Yukon,Workplace,-45.66
3044,2020-03-26,Yukon,Workplace,-47.83
